BVI_023A	3550	3600	GC.w50	0.580000
BVI_023A	3600	3650	GC.w50	0.320000
BVI_023A	3650	3700	GC.w50	0.500000
BVI_023A	3700	3750	GC.w50	0.480000
BVI_023A	3750	3800	GC.w50	0.580000
BVI_023A	3800	3850	GC.w50	0.560000
BVI_023A	3850	3900	GC.w50	0.580000
BVI_023A	3900	3950	GC.w50	0.560000
BVI_023A	3950	4000	GC.w50	0.500000
BVI_023A	4000	4050	GC.w50	0.520000
BVI_023A	4050	4100	GC.w50	0.540000
BVI_023A	4100	4150	GC.w50	0.540000
BVI_023A	4150	4200	GC.w50	0.520000
BVI_023A	4200	4250	GC.w50	0.560000
BVI_023A	4250	4300	GC.w50	0.660000
BVI_023A	4300	4350	GC.w50	0.480000
BVI_023A	4350	4400	GC.w50	0.600000
BVI_023A	4400	4450	GC.w50	0.520000
BVI_023A	4450	4500	GC.w50	0.620000
BVI_023A	4500	4550	GC.w50	0.500000
BVI_023A	4550	4600	GC.w50	0.540000
BVI_023A	4600	4650	GC.w50	0.580000
BVI_023A	4650	4700	GC.w50	0.640000
BVI_023A	4700	4750	GC.w50	0.600000
BVI_023A	4750	4800	GC.w50	0.600000
BVI_023A	4800	4850	GC.w50	0.520000
BVI_023A	4850	4900	GC.w50	0.520000
BVI_023A	4900	4950	GC.w50	0.520000
BVI_023A	4950	5000	GC.w50	0.580000
BVI_023A	5000	5050	GC.w50	0.480000
BVI_023A	5050	5100	GC.w50	0.500000
BVI_023A	5100	5150	GC.w50	0.540000
BVI_023A	5150	5200	GC.w50	0.440000
BVI_023A	5200	5250	GC.w50	0.580000
BVI_023A	5250	5300	GC.w50	0.680000
BVI_023A	5300	5350	GC.w50	0.540000
BVI_023A	5350	5400	GC.w50	0.600000
BVI_023A	5400	5450	GC.w50	0.560000
BVI_023A	5450	5500	GC.w50	0.560000
BVI_023A	5500	5550	GC.w50	0.400000
BVI_023A	5550	5600	GC.w50	0.420000
BVI_023A	5600	5650	GC.w50	0.320000
BVI_023A	5650	5700	GC.w50	0.300000
BVI_023A	5700	5750	GC.w50	0.500000
BVI_023A	5750	5800	GC.w50	0.500000
BVI_023A	5800	5850	GC.w50	0.520000
BVI_023A	5850	5900	GC.w50	0.440000
BVI_023A	5900	5950	GC.w50	0.560000
BVI_023A	5950	6000	GC.w50	0.600000
BVI_023A	6000	6050	GC.w50	0.520000
BVI_023A	6050	6100	GC.w50	0.540000
BVI_023A	6100	6150	GC.w50	0.480000
BVI_023A	6150	6200	GC.w50	0.520000
BVI_023A	6200	6250	GC.w50	0.500000
BVI_023A	6250	6300	GC.w50	0.460000
BVI_023A	6300	6350	GC.w50	0.600000
BVI_023A	6350	6400	GC.w50	0.460000
BVI_023A	6400	6450	GC.w50	0.440000
BVI_023A	6450	6500	GC.w50	0.520000
BVI_023A	6500	6550	GC.w50	0.540000
BVI_023A	6550	6600	GC.w50	0.440000
BVI_023A	6600	6650	GC.w50	0.420000
BVI_023A	6650	6700	GC.w50	0.520000
BVI_023A	6700	6750	GC.w50	0.600000
BVI_023A	6750	6800	GC.w50	0.460000
BVI_023A	6800	6850	GC.w50	0.500000
BVI_023A	6850	6900	GC.w50	0.440000
BVI_023A	6900	6950	GC.w50	0.500000
BVI_023A	6950	7000	GC.w50	0.360000
BVI_023A	7000	7050	GC.w50	0.500000
BVI_023A	7050	7100	GC.w50	0.640000
BVI_023A	7100	7150	GC.w50	0.460000
BVI_023A	7150	7200	GC.w50	0.420000
BVI_023A	7200	7250	GC.w50	0.460000
BVI_023A	7250	7300	GC.w50	0.440000
BVI_023A	7300	7350	GC.w50	0.520000
BVI_023A	7350	7400	GC.w50	0.480000
BVI_023A	7400	7450	GC.w50	0.460000
BVI_023A	7450	7500	GC.w50	0.460000
BVI_023A	7500	7550	GC.w50	0.460000
BVI_023A	7550	7600	GC.w50	0.480000
BVI_023A	7600	7650	GC.w50	0.440000
BVI_023A	7650	7700	GC.w50	0.460000
BVI_023A	7700	7750	GC.w50	0.360000
BVI_023A	7750	7800	GC.w50	0.500000
BVI_023A	7800	7850	GC.w50	0.540000
BVI_023A	7850	7900	GC.w50	0.460000
BVI_023A	7900	7950	GC.w50	0.500000
BVI_023A	7950	8000	GC.w50	0.380000
BVI_023A	8000	8050	GC.w50	0.440000
BVI_023A	8050	8100	GC.w50	0.260000
BVI_023A	8100	8150	GC.w50	0.440000
BVI_023A	8150	8200	GC.w50	0.520000
BVI_023A	8200	8250	GC.w50	0.480000
BVI_023A	8250	8300	GC.w50	0.600000
BVI_023A	8300	8350	GC.w50	0.540000
BVI_023A	8350	8400	GC.w50	0.520000
BVI_023A	8400	8450	GC.w50	0.520000
BVI_023A	8450	8500	GC.w50	0.500000
BVI_023A	8500	8550	GC.w50	0.460000
BVI_023A	8550	8600	GC.w50	0.560000
BVI_023A	8600	8650	GC.w50	0.520000
BVI_023A	8650	8700	GC.w50	0.420000
BVI_023A	8700	8750	GC.w50	0.500000
BVI_023A	8750	8800	GC.w50	0.500000
BVI_023A	8800	8850	GC.w50	0.400000
BVI_023A	8850	8900	GC.w50	0.300000
BVI_023A	8900	8950	GC.w50	0.500000
BVI_023A	8950	9000	GC.w50	0.600000
BVI_023A	9000	9050	GC.w50	0.500000
BVI_023A	9050	9100	GC.w50	0.600000
BVI_023A	9100	9150	GC.w50	0.660000
BVI_023A	9150	9200	GC.w50	0.560000
BVI_023A	9200	9250	GC.w50	0.500000
BVI_023A	9250	9300	GC.w50	0.480000
BVI_023A	9300	9350	GC.w50	0.460000
BVI_023A	9350	9400	GC.w50	0.480000
BVI_023A	9400	9450	GC.w50	0.520000
BVI_023A	9450	9500	GC.w50	0.640000
BVI_023A	9500	9550	GC.w50	0.620000
BVI_023A	9550	9600	GC.w50	0.460000
BVI_023A	9600	9650	GC.w50	0.460000
BVI_023A	9650	9700	GC.w50	0.540000
BVI_023A	9700	9750	GC.w50	0.560000
BVI_023A	9750	9800	GC.w50	0.520000
BVI_023A	9800	9850	GC.w50	0.500000
BVI_023A	9850	9900	GC.w50	0.340000
BVI_023A	9900	9950	GC.w50	0.520000
BVI_023A	9950	10000	GC.w50	0.500000
BVI_023A	10000	10050	GC.w50	0.540000
BVI_023A	10050	10100	GC.w50	0.460000
BVI_023A	10100	10150	GC.w50	0.500000
BVI_023A	10150	10200	GC.w50	0.480000
BVI_023A	10200	10250	GC.w50	0.560000
BVI_023A	10250	10300	GC.w50	0.580000
BVI_023A	10300	10350	GC.w50	0.580000
BVI_023A	10350	10400	GC.w50	0.580000
BVI_023A	10400	10450	GC.w50	0.540000
BVI_023A	10450	10500	GC.w50	0.540000
BVI_023A	10500	10550	GC.w50	0.540000
BVI_023A	10550	10600	GC.w50	0.520000
BVI_023A	10600	10650	GC.w50	0.320000
BVI_023A	10650	10700	GC.w50	0.580000
BVI_023A	10700	10750	GC.w50	0.420000
BVI_023A	10750	10800	GC.w50	0.460000
BVI_023A	10800	10850	GC.w50	0.600000
BVI_023A	10850	10900	GC.w50	0.580000
BVI_023A	10900	10950	GC.w50	0.520000
BVI_023A	10950	11000	GC.w50	0.520000
BVI_023A	11000	11050	GC.w50	0.540000
BVI_023A	11050	11100	GC.w50	0.460000
BVI_023A	11100	11150	GC.w50	0.620000
BVI_023A	11150	11200	GC.w50	0.520000
BVI_023A	11200	11250	GC.w50	0.480000
BVI_023A	11250	11300	GC.w50	0.660000
BVI_023A	11300	11350	GC.w50	0.500000
BVI_023A	11350	11400	GC.w50	0.480000
BVI_023A	11400	11450	GC.w50	0.480000
BVI_023A	11450	11500	GC.w50	0.660000
BVI_023A	11500	11550	GC.w50	0.480000
BVI_023A	11550	11600	GC.w50	0.600000
BVI_023A	11600	11650	GC.w50	0.480000
BVI_023A	11650	11700	GC.w50	0.480000
BVI_023A	11700	11750	GC.w50	0.540000
BVI_023A	11750	11800	GC.w50	0.500000
BVI_023A	11800	11850	GC.w50	0.540000
BVI_023A	11850	11900	GC.w50	0.460000
BVI_023A	11900	11950	GC.w50	0.620000
BVI_023A	11950	12000	GC.w50	0.640000
BVI_023A	12000	12050	GC.w50	0.540000
BVI_023A	12050	12100	GC.w50	0.360000
BVI_023A	12100	12150	GC.w50	0.460000
BVI_023A	12150	12200	GC.w50	0.460000
BVI_023A	12200	12250	GC.w50	0.240000
BVI_023A	12250	12300	GC.w50	0.440000
BVI_023A	12300	12350	GC.w50	0.440000
BVI_023A	12350	12400	GC.w50	0.600000
BVI_023A	12400	12450	GC.w50	0.560000
BVI_023A	12450	12500	GC.w50	0.480000
BVI_023A	12500	12550	GC.w50	0.520000
BVI_023A	12550	12600	GC.w50	0.500000
BVI_023A	12600	12650	GC.w50	0.600000
BVI_023A	12650	12700	GC.w50	0.480000
BVI_023A	12700	12750	GC.w50	0.500000
BVI_023A	12750	12800	GC.w50	0.440000
BVI_023A	12800	12850	GC.w50	0.520000
BVI_023A	12850	12900	GC.w50	0.640000
BVI_023A	12900	12950	GC.w50	0.500000
BVI_023A	12950	13000	GC.w50	0.540000
BVI_023A	13000	13050	GC.w50	0.340000
BVI_023A	13050	13100	GC.w50	0.360000
BVI_023A	13100	13150	GC.w50	0.520000
BVI_023A	13150	13200	GC.w50	0.500000
BVI_023A	13200	13250	GC.w50	0.680000
BVI_023A	13250	13300	GC.w50	0.460000
BVI_023A	13300	13350	GC.w50	0.460000
BVI_023A	13350	13400	GC.w50	0.420000
BVI_023A	13400	13450	GC.w50	0.560000
BVI_023A	13450	13500	GC.w50	0.520000
BVI_023A	13500	13550	GC.w50	0.260000
BVI_023A	13550	13600	GC.w50	0.320000
BVI_023A	13600	13650	GC.w50	0.400000
BVI_023A	13650	13700	GC.w50	0.540000
BVI_023A	13700	13750	GC.w50	0.540000
BVI_023A	13750	13800	GC.w50	0.600000
BVI_023A	13800	13850	GC.w50	0.580000
BVI_023A	13850	13900	GC.w50	0.520000
BVI_023A	13900	13950	GC.w50	0.540000
BVI_023A	13950	14000	GC.w50	0.500000
BVI_023A	14000	14050	GC.w50	0.620000
BVI_023A	14050	14100	GC.w50	0.580000
BVI_023A	14100	14150	GC.w50	0.580000
BVI_023A	14150	14200	GC.w50	0.640000
BVI_023A	14200	14250	GC.w50	0.560000
BVI_023A	14250	14300	GC.w50	0.580000
BVI_023A	14300	14350	GC.w50	0.660000
BVI_023A	14350	14400	GC.w50	0.640000
BVI_023A	14400	14450	GC.w50	0.580000
BVI_023A	14450	14500	GC.w50	0.380000
BVI_023A	14500	14550	GC.w50	0.340000
BVI_023A	14550	14600	GC.w50	0.360000
BVI_023A	14600	14650	GC.w50	0.600000
BVI_023A	14650	14700	GC.w50	0.440000
BVI_023A	14700	14750	GC.w50	0.460000
BVI_023A	14750	14800	GC.w50	0.480000
BVI_023A	14800	14850	GC.w50	0.520000
BVI_023A	14850	14900	GC.w50	0.460000
BVI_023A	14900	14950	GC.w50	0.480000
BVI_023A	14950	15000	GC.w50	0.480000
BVI_023A	15000	15050	GC.w50	0.400000
BVI_023A	15050	15100	GC.w50	0.440000
BVI_023A	15100	15150	GC.w50	0.400000
BVI_023A	15150	15200	GC.w50	0.340000
BVI_023A	15200	15250	GC.w50	0.500000
BVI_023A	15250	15300	GC.w50	0.440000
BVI_023A	15300	15350	GC.w50	0.440000
BVI_023A	15350	15400	GC.w50	0.540000
BVI_023A	15400	15450	GC.w50	0.660000
BVI_023A	15450	15500	GC.w50	0.500000
BVI_023A	15500	15550	GC.w50	0.400000
BVI_023A	15550	15600	GC.w50	0.440000
BVI_023A	15600	15650	GC.w50	0.440000
BVI_023A	15650	15700	GC.w50	0.480000
BVI_023A	15700	15750	GC.w50	0.480000
BVI_023A	15750	15800	GC.w50	0.420000
BVI_023A	15800	15850	GC.w50	0.420000
BVI_023A	15850	15900	GC.w50	0.420000
BVI_023A	15900	15950	GC.w50	0.420000
BVI_023A	15950	16000	GC.w50	0.480000
BVI_023A	16000	16050	GC.w50	0.440000
BVI_023A	16050	16100	GC.w50	0.600000
BVI_023A	16100	16150	GC.w50	0.480000
BVI_023A	16150	16200	GC.w50	0.420000
BVI_023A	16200	16250	GC.w50	0.560000
BVI_023A	16250	16300	GC.w50	0.560000
BVI_023A	16300	16350	GC.w50	0.500000
BVI_023A	16350	16400	GC.w50	0.620000
BVI_023A	16400	16450	GC.w50	0.480000
BVI_023A	16450	16500	GC.w50	0.440000
BVI_023A	16500	16550	GC.w50	0.380000
BVI_023A	16550	16600	GC.w50	0.480000
BVI_023A	16600	16650	GC.w50	0.420000
BVI_023A	16650	16700	GC.w50	0.540000
BVI_023A	16700	16750	GC.w50	0.480000
BVI_023A	16750	16800	GC.w50	0.480000
BVI_023A	16800	16850	GC.w50	0.400000
BVI_023A	16850	16900	GC.w50	0.480000
BVI_023A	16900	16950	GC.w50	0.500000
BVI_023A	16950	17000	GC.w50	0.540000
BVI_023A	17000	17050	GC.w50	0.460000
BVI_023A	17050	17100	GC.w50	0.480000
BVI_023A	17100	17150	GC.w50	0.400000
BVI_023A	17150	17200	GC.w50	0.520000
BVI_023A	17200	17250	GC.w50	0.460000
BVI_023A	17250	17300	GC.w50	0.560000
BVI_023A	17300	17350	GC.w50	0.500000
BVI_023A	17350	17400	GC.w50	0.420000
BVI_023A	17400	17450	GC.w50	0.520000
BVI_023A	17450	17500	GC.w50	0.500000
BVI_023A	17500	17550	GC.w50	0.480000
BVI_023A	17550	17600	GC.w50	0.560000
BVI_023A	17600	17650	GC.w50	0.580000
BVI_023A	17650	17700	GC.w50	0.520000
BVI_023A	17700	17750	GC.w50	0.600000
BVI_023A	17750	17800	GC.w50	0.520000
BVI_023A	17800	17850	GC.w50	0.420000
BVI_023A	17850	17900	GC.w50	0.440000
BVI_023A	17900	17950	GC.w50	0.500000
BVI_023A	17950	18000	GC.w50	0.460000
BVI_023A	18000	18050	GC.w50	0.520000
BVI_023A	18050	18100	GC.w50	0.580000
BVI_023A	18100	18150	GC.w50	0.380000
BVI_023A	18150	18200	GC.w50	0.560000
BVI_023A	18200	18250	GC.w50	0.440000
BVI_023A	18250	18300	GC.w50	0.520000
BVI_023A	18300	18350	GC.w50	0.520000
BVI_023A	18350	18400	GC.w50	0.380000
BVI_023A	18400	18450	GC.w50	0.420000
BVI_023A	18450	18500	GC.w50	0.420000
BVI_023A	18500	18550	GC.w50	0.560000
BVI_023A	18550	18600	GC.w50	0.440000
BVI_023A	18600	18650	GC.w50	0.320000
BVI_023A	18650	18700	GC.w50	0.580000
BVI_023A	18700	18750	GC.w50	0.440000
BVI_023A	18750	18800	GC.w50	0.480000
BVI_023A	18800	18850	GC.w50	0.500000
BVI_023A	18850	18900	GC.w50	0.400000
BVI_023A	18900	18950	GC.w50	0.440000
BVI_023A	18950	19000	GC.w50	0.480000
BVI_023A	19000	19050	GC.w50	0.480000
BVI_023A	19050	19100	GC.w50	0.440000
BVI_023A	19100	19150	GC.w50	0.520000
BVI_023A	19150	19200	GC.w50	0.400000
BVI_023A	19200	19250	GC.w50	0.340000
BVI_023A	19250	19300	GC.w50	0.420000
BVI_023A	19300	19350	GC.w50	0.300000
BVI_023A	19350	19400	GC.w50	0.440000
BVI_023A	19400	19450	GC.w50	0.260000
BVI_023A	19450	19500	GC.w50	0.220000
BVI_023A	19500	19550	GC.w50	0.360000
BVI_023A	19550	19600	GC.w50	0.320000
Cflag_131	0	50	GC.w50	0.520000
Cflag_131	50	100	GC.w50	0.420000
Cflag_131	100	150	GC.w50	0.340000
Cflag_131	150	200	GC.w50	0.240000
Cflag_131	200	250	GC.w50	0.340000
Cflag_131	250	300	GC.w50	0.220000
Cflag_131	300	350	GC.w50	0.280000
Cflag_131	350	400	GC.w50	0.240000
Cflag_131	400	450	GC.w50	0.240000
Cflag_131	450	500	GC.w50	0.380000
Cflag_131	500	550	GC.w50	0.280000
Cflag_131	550	600	GC.w50	0.280000
Cflag_131	600	650	GC.w50	0.240000
Cflag_131	650	700	GC.w50	0.240000
Cflag_131	700	750	GC.w50	0.160000
Cflag_131	750	800	GC.w50	0.340000
Cflag_131	800	850	GC.w50	0.360000
Cflag_131	850	900	GC.w50	0.320000
Cflag_131	900	950	GC.w50	0.400000
Cflag_131	950	1000	GC.w50	0.340000
Cflag_131	1000	1050	GC.w50	0.280000
Cflag_131	1050	1100	GC.w50	0.240000
Cflag_131	1100	1150	GC.w50	0.300000
Cflag_131	1150	1200	GC.w50	0.300000
Cflag_131	1200	1250	GC.w50	0.120000
Cflag_131	1250	1300	GC.w50	0.200000
Cflag_131	1300	1350	GC.w50	0.240000
Cflag_131	1350	1400	GC.w50	0.260000
Cflag_131	1400	1450	GC.w50	0.240000
Cflag_131	1450	1500	GC.w50	0.260000
Cflag_131	1500	1550	GC.w50	0.320000
Cflag_131	1550	1600	GC.w50	0.340000
Cflag_131	1600	1650	GC.w50	0.360000
Cflag_131	1650	1700	GC.w50	0.300000
Cflag_131	1700	1750	GC.w50	0.240000
Cflag_131	1750	1800	GC.w50	0.240000
Cflag_131	1800	1850	GC.w50	0.180000
Cflag_131	1850	1900	GC.w50	0.380000
Cflag_131	1900	1950	GC.w50	0.340000
Cflag_131	1950	2000	GC.w50	0.440000
Cflag_131	2000	2050	GC.w50	0.360000
Cflag_131	2050	2100	GC.w50	0.500000
Cflag_131	2100	2150	GC.w50	0.400000
Cflag_131	2150	2200	GC.w50	0.300000
Cflag_131	2200	2250	GC.w50	0.440000
Cflag_131	2250	2300	GC.w50	0.360000
Cflag_131	2300	2350	GC.w50	0.540000
Cflag_131	2350	2400	GC.w50	0.320000
Cflag_131	2400	2450	GC.w50	0.400000
Cflag_131	2450	2500	GC.w50	0.340000
Cflag_131	2500	2550	GC.w50	0.360000
Cflag_131	2550	2600	GC.w50	0.520000
Cflag_131	2600	2650	GC.w50	0.580000
Cflag_131	2650	2700	GC.w50	0.380000
Cflag_131	2700	2750	GC.w50	0.380000
Cflag_131	2750	2800	GC.w50	0.500000
Cflag_131	2800	2850	GC.w50	0.400000
Cflag_131	2850	2900	GC.w50	0.440000
Cflag_131	2900	2950	GC.w50	0.400000
Cflag_131	2950	3000	GC.w50	0.380000
Cflag_131	3000	3050	GC.w50	0.420000
Cflag_131	3050	3100	GC.w50	0.260000
Cflag_131	3100	3150	GC.w50	0.360000
Cflag_131	3150	3200	GC.w50	0.320000
Cflag_131	3200	3250	GC.w50	0.360000
Cflag_131	3250	3300	GC.w50	0.400000
Cflag_131	3300	3350	GC.w50	0.360000
Cflag_131	3350	3400	GC.w50	0.500000
Cflag_131	3400	3450	GC.w50	0.340000
Cflag_131	3450	3500	GC.w50	0.260000
Cflag_131	3500	3550	GC.w50	0.100000
Cflag_131	3550	3600	GC.w50	0.320000
Cflag_131	3600	3650	GC.w50	0.380000
Cflag_131	3650	3700	GC.w50	0.320000
Cflag_131	3700	3750	GC.w50	0.540000
Cflag_131	3750	3800	GC.w50	0.440000
Cflag_131	3800	3850	GC.w50	0.380000
Cflag_131	3850	3900	GC.w50	0.360000
Cflag_131	3900	3950	GC.w50	0.420000
Cflag_131	3950	4000	GC.w50	0.340000
Cflag_131	4000	4050	GC.w50	0.380000
Cflag_131	4050	4100	GC.w50	0.400000
Cflag_131	4100	4150	GC.w50	0.440000
Cflag_131	4150	4200	GC.w50	0.400000
Cflag_131	4200	4250	GC.w50	0.320000
Cflag_131	4250	4300	GC.w50	0.360000
Cflag_131	4300	4350	GC.w50	0.500000
Cflag_131	4350	4400	GC.w50	0.320000
Cflag_131	4400	4450	GC.w50	0.400000
Cflag_131	4450	4500	GC.w50	0.300000
Cflag_131	4500	4550	GC.w50	0.460000
Cflag_131	4550	4600	GC.w50	0.340000
Cflag_131	4600	4650	GC.w50	0.360000
Cflag_131	4650	4700	GC.w50	0.340000
Cflag_131	4700	4750	GC.w50	0.260000
Cflag_131	4750	4800	GC.w50	0.320000
Cflag_131	4800	4850	GC.w50	0.420000
Cflag_131	4850	4900	GC.w50	0.420000
Cflag_131	4900	4950	GC.w50	0.380000
Cflag_131	4950	5000	GC.w50	0.380000
Cflag_131	5000	5050	GC.w50	0.400000
Cflag_131	5050	5100	GC.w50	0.460000
Cflag_131	5100	5150	GC.w50	0.500000
Cflag_131	5150	5200	GC.w50	0.500000
Cflag_131	5200	5250	GC.w50	0.380000
Cflag_131	5250	5300	GC.w50	0.380000
Cflag_131	5300	5350	GC.w50	0.160000
Cflag_131	5350	5400	GC.w50	0.160000
Cflag_131	5400	5450	GC.w50	0.240000
Cflag_131	5450	5500	GC.w50	0.200000
Cflag_131	5500	5550	GC.w50	0.360000
Cflag_131	5550	5600	GC.w50	0.300000
Cflag_131	5600	5650	GC.w50	0.360000
Cflag_131	5650	5700	GC.w50	0.460000
Cflag_131	5700	5750	GC.w50	0.400000
Cflag_131	5750	5800	GC.w50	0.380000
Cflag_131	5800	5850	GC.w50	0.320000
Cflag_131	5850	5900	GC.w50	0.260000
Cflag_131	5900	5950	GC.w50	0.360000
Cflag_131	5950	6000	GC.w50	0.360000
Cflag_131	6000	6050	GC.w50	0.420000
Cflag_131	6050	6100	GC.w50	0.340000
Cflag_131	6100	6150	GC.w50	0.320000
Cflag_131	6150	6200	GC.w50	0.440000
Cflag_131	6200	6250	GC.w50	0.420000
Cflag_131	6250	6300	GC.w50	0.260000
Cflag_131	6300	6350	GC.w50	0.400000
Cflag_131	6350	6400	GC.w50	0.380000
Cflag_131	6400	6450	GC.w50	0.320000
Cflag_131	6450	6500	GC.w50	0.280000
Cflag_131	6500	6550	GC.w50	0.400000
Cflag_131	6550	6600	GC.w50	0.520000
Cflag_131	6600	6650	GC.w50	0.540000
Cflag_131	6650	6700	GC.w50	0.500000
Cflag_131	6700	6750	GC.w50	0.540000
Cflag_131	6750	6800	GC.w50	0.400000
Cflag_131	6800	6850	GC.w50	0.540000
Cflag_131	6850	6900	GC.w50	0.420000
Cflag_131	6900	6950	GC.w50	0.400000
Cflag_131	6950	7000	GC.w50	0.540000
Cflag_131	7000	7050	GC.w50	0.440000
Cflag_131	7050	7100	GC.w50	0.180000
Cflag_131	7100	7150	GC.w50	0.300000
Cflag_131	7150	7200	GC.w50	0.260000
Cflag_131	7200	7250	GC.w50	0.280000
Cflag_131	7250	7300	GC.w50	0.200000
Cflag_131	7300	7350	GC.w50	0.200000
Cflag_131	7350	7400	GC.w50	0.320000
Cflag_131	7400	7450	GC.w50	0.360000
Cflag_131	7450	7500	GC.w50	0.320000
Cflag_131	7500	7550	GC.w50	0.500000
Cflag_131	7550	7600	GC.w50	0.300000
Cflag_131	7600	7650	GC.w50	0.440000
Cflag_131	7650	7700	GC.w50	0.360000
Cflag_131	7700	7750	GC.w50	0.300000
Cflag_131	7750	7800	GC.w50	0.160000
Cflag_131	7800	7850	GC.w50	0.220000
Cflag_131	7850	7900	GC.w50	0.380000
Cflag_131	7900	7950	GC.w50	0.320000
Cflag_131	7950	8000	GC.w50	0.400000
Cflag_131	8000	8050	GC.w50	0.400000
Cflag_131	8050	8100	GC.w50	0.300000
Cflag_131	8100	8150	GC.w50	0.460000
Cflag_131	8150	8200	GC.w50	0.380000
Cflag_131	8200	8250	GC.w50	0.440000
Cflag_131	8250	8300	GC.w50	0.400000
Cflag_131	8300	8350	GC.w50	0.460000
Cflag_131	8350	8400	GC.w50	0.380000
Cflag_131	8400	8450	GC.w50	0.380000
Cflag_131	8450	8500	GC.w50	0.460000
Cflag_131	8500	8550	GC.w50	0.300000
Cflag_131	8550	8600	GC.w50	0.400000
Cflag_131	8600	8650	GC.w50	0.300000
Cflag_131	8650	8700	GC.w50	0.400000
Cflag_131	8700	8750	GC.w50	0.280000
Cflag_131	8750	8800	GC.w50	0.280000
Cflag_131	8800	8850	GC.w50	0.380000
Cflag_131	8850	8900	GC.w50	0.340000
Cflag_131	8900	8950	GC.w50	0.400000
Cflag_131	8950	9000	GC.w50	0.340000
Cflag_131	9000	9050	GC.w50	0.300000
Cflag_131	9050	9100	GC.w50	0.360000
Cflag_131	9100	9150	GC.w50	0.160000
Cflag_131	9150	9200	GC.w50	0.340000
Cflag_131	9200	9250	GC.w50	0.300000
Cflag_131	9250	9300	GC.w50	0.400000
Cflag_131	9300	9350	GC.w50	0.240000
Cflag_131	9350	9400	GC.w50	0.380000
Cflag_131	9400	9450	GC.w50	0.300000
Cflag_131	9450	9500	GC.w50	0.320000
Cflag_131	9500	9550	GC.w50	0.420000
Cflag_131	9550	9600	GC.w50	0.360000
Cflag_131	9600	9650	GC.w50	0.200000
Cflag_131	9650	9700	GC.w50	0.320000
